raw_user_id,seed,past-only NDCG@20,+coherent NDCG@20,diff
2UPS0rLvGREkxgFcSaje6Q,42,0.052780749,0.069431222,0.016650473
2UameLAnnXpk4LcHARt7Nw,42,0,0,0
2UtfM2Xk7WR1Gmp0NL7uGw,42,0.072567831,0.068893567,-0.0036742644
2V7phDywZp03gJ80G4XrUQ,42,0,0,0
2ZAGNRs2kmUk1H2BOW_3OA,42,0,0,0
2_2BKst0KstU-XzupP3kJw,42,0,0,0
2cxH4KA7Mqvw_LebzRb6Vw,42,0,0,0
2d0845Vq17_BGYh9BBLkfA,42,0,0,0
2d6yD5a0lbmkuWFQ52CuJQ,42,0,0,0
2dVw_UXTBzvM64iFRuJTDA,42,0,0,0
2dft4oKBFYhj_3l79TR4PQ,42,0,0,0
2ew6-2IQIz0vvGdQMMRLGQ,42,0,0,0
2fObkVAuuuPjuhSg_ycT8w,42,0,0,0
2fVt1yHtySXGmXDKUzasRg,42,0,0,0
2fWMTXLNI8me38FTjvLrdQ,42,0,0,0
2g0hEKKDpjo3rhMzvkyc9w,42,0.18672776,0.18672776,0
2gA2YbWZ3UdYJNbz4G67PA,42,0,0,0
2gR6HEe2SQtqNXr4sxZEeg,42,0,0,0
2gaEBscU94LsnkSUpMTfJg,42,0,0,0
2gn4aopN1v7UHm6S6YQzXg,42,0,0,0
2gu34YmwqaWVnR57my-yrA,42,0,0,0
2idGZbZFCz8ukGCp6rnEDg,42,0,0,0
2ipK1ij4Dho2A5geiTzQYw,42,0,0,0
2jBu0RSN5Nbwx0Igt33Lfw,42,0,0,0
2jv_2BgGoGUNe9M88hMQaw,42,0,0,0
2jxzcTdzfMRq1g0tARCxjg,42,0,0,0
2ks0guY-ct0QvqSzvTU9Jg,42,0,0,0
2lAAu6mqJrg23bYdXubhrw,42,0,0,0
2lIhS_VS7vsPBkmrkkTewQ,42,0,0,0
2mpb8K40Vn299iw6RJFwSQ,42,0,0,0
2n6MgUIgPPT5nG9BVJsHLA,42,0,0,0
2onScbifl3OVnepJ_vkFpA,42,0,0,0
2or_aoBxp-VP0JkLkJMmJQ,42,0,0,0
2p-Tb4TlhCY5op_3XTb_3A,42,0,0,0
2pu12rwMJ1iNVhqR4eI3XQ,42,0,0,0
2q2sfutoX4RmiMhqAQuAeg,42,0,0,0
2qW-VO3UxZSU6HSHQ7fh7Q,42,0.15642624,0.18154179,0.025115551
2qqUJSBq8TSMPgSIBOt1FA,42,0,0,0
2r98RLduWxcsTZYlzCprQQ,42,0,0,0
2rb1o-HdEWix4kZ-x_kLGg,42,0,0,0
2rntFIovaowDlYQZ8EGc-Q,42,0.16104283,0,-0.16104283
2szGjbEbEUHqEpVr6Dmkfg,42,0.035201323,0,-0.035201323
2uMlJ3h93VTBVSJzeICraA,42,0,0,0
2vJkzSHFT21Y4TKuivM9qQ,42,0,0,0
2vQLMCWp2GfcqLliK52zfw,42,0.17060922,0.10764243,-0.062966786
2vb0OZEGFrO1BAMMWZcy2A,42,0,0,0
2vi1PpZ3dalinWSSbrkodg,42,0,0,0
2wvbv2jpIqHGUFAfdaip6g,42,0,0,0
2xCqP8_BMw6dfzpidIPKLA,42,0,0,0
2xZOxoQNEanqwe7e0WTuYw,42,0,0,0
2yT9-UN9uZ7TB3Mj9kDYUQ,42,0,0,0
2yb95i4vV1m9zx-AXxzCLA,42,0,0,0
2yxgjPT0AS5v3bzgDlCszg,42,0,0,0
2zcmeql03gODHoeOoBuXvA,42,0,0,0
3-6c3wCRXUcs3qfJwxG2Eg,42,0,0,0
3-DfuhZjVaDCVi1wUB060A,42,0,0,0
3-XeIbf7uQP65fJcoOZSVg,42,0,0,0
3-hH3pZOY3nbzAS0w4ScAw,42,0,0,0
3-x13nIg_2D6f7pnD5WZrQ,42,0.48442341,0.41404059,-0.070382821
30PsWsSwAZEzUOMNlGXFEg,42,0.060658813,0,-0.060658813
30l8G4JiEuAQr_UHHXHgug,42,0,0,0
30yVHRbmerVMSGIgZVKuJg,42,0,0,0
310zgwPQRoe63E1pzzMVPA,42,0,0.33333333,0.33333333
31US0elxNU34N0KnVrppaQ,42,0,0,0
31aB1QYFb8X2FN0Nxb2GRQ,42,0,0,0
31wUB8kFVCACQ7EzAq0m8w,42,0,0,0
3228Q0rA1OXgniSyfk8Niw,42,0,0,0
32WfSHgaZYY_wNO3lcNwLg,42,0,0,0
32hMcxaohQrPBbNi5HRIeg,42,0.11752277,0.16207343,0.044550656
33Bw2CF3e10G6hzIhSzMow,42,0,0,0
345ZsXYJ0nnkqdz_ft0RLQ,42,0,0,0
34Z0OpvrUgCPYMb5h50I_g,42,0,0,0
34hxr6fmSRnmFrNWMVW2tQ,42,0,0,0
35FfK1DffCmdWM9rw8YYLw,42,0,0,0
35ovHbGuB3opVK2Crr45IA,42,0,0,0
35rogU22X4y7OcMmOhDpQw,42,0,0,0
3632AJBTgbXQDjQbo9UxNA,42,0,0,0
36NGDRpFuM9x5YL3A5ejAA,42,0,0,0
36Tsd9SS8B5k4Nb6rcG84Q,42,0,0,0
37FUZQAVQNT99CjxX3-hYQ,42,0,0,0
37ONylQQVdlxHDxgyX8Ykw,42,0,0,0
37jCYObB8eVH4r97eApe5g,42,0,0,0
381RJ1a5JmTlEOZiq9_2Yg,42,0,0,0
38XpjZyQiMmKtw0t_16Ukg,42,0,0,0
38qJ-6EZEPcuOq8vVKEQiA,42,0,0,0
38zVOHdO02GB3kfc31q2Kw,42,0,0,0
390wPgvm_xpjLSfnODPjKA,42,0,0,0
39RS633ZODVC3dCoYO3Y9g,42,0,0,0
39drhz2MpLpLxcPcwRz3DQ,42,0,0,0
39ob3TUuT8AVi4Y_POIJnQ,42,0,0,0
39w1YotSV0FP-uDkTbj4hg,42,0,0,0
3AqoIequcJPA0mhZ2k4K2g,42,0,0,0
3BXvYVCXtGpyx_pRxEjg0g,42,0.28606043,0.21078559,-0.075274843
3BgBfZUgQi9SyxcLJflvVg,42,0,0,0
3CLUPnk3heUSG1Dy0z42Gg,42,0,0,0
3CYDgFXGK5M8qfF8COrXGQ,42,0,0,0
3Clk1AHpskeeohtVXmgHpQ,42,0.24630239,0.36331756,0.11701517
3Csq1swemCRhO3eG0u4i8A,42,0,0,0
3E8k_Ru1NkKNg-8YS7nksQ,42,0,0,0
3FbgfKY5o9M9E-k88BybCw,42,0,0,0
3Fnw_VjHZPzMVSWdBfGduw,42,0,0,0
3G9zwCpr-pxQhO2D8-wvxQ,42,0.3228572,0.29201114,-0.030846057
3GWP2QTItrPA2FgRWO88BA,42,0,0,0
3H1P83Jxi3_XYiHEJLj_dw,42,0,0,0
3HaqpYZ3YjtZa5v0Ky8GYA,42,0.077216688,0.1208113,0.043594614
3IFfnwuFB-Y_0vSOlqNpSQ,42,0,0,0
3Iljqgx4LJXO_mCAPhqLNw,42,0,0.31546488,0.31546488
3IuR6mrNZfSu4GE6TGx1ng,42,0,0,0
3J2aM49GBgTfBfJgAw4SBQ,42,0,0,0
3JN5OQpLIYju2f6gsvkCnw,42,0,0,0
3Jab8-8Mrc5f1mKR01bvXg,42,0,0,0
3KjHFH1FbgkluebSUGk3IA,42,0,0,0
3KtIxHc6qg7b8I8qZgdAXw,42,0,0,0
3LDHxerWB7cJSv1c94q1MA,42,0,0,0
3Lnlm5a4hVK4kpkupAKMwg,42,0,0,0
3Lo6KrY0ps5KJAn1mOQ6bg,42,0,0,0
3Lu3Xc09RRWnddCIoHTbEA,42,0,0,0
3N7IwV5kNbNUYGHw478SVA,42,0,0,0
3NYIQQCACxCdUKkWB_CnFQ,42,0.61314719,0.61314719,0
3OYWr7SB6_Tn1_WWHSsTQw,42,0,0,0
3OqTsRD7b7gkhhGks31XrA,42,0.063235676,0,-0.063235676
3PPIz1OS8xeXXnfVQk5tdw,42,0,0,0
3QnoTcrxuafMCoTzW_AH7A,42,0.13802625,0.1782103,0.040184045
3QtEWCmF3wvfpevIQA9Qcw,42,0,0,0
3RDFq0X4j8oQ5kJLMbwYYw,42,0,0,0
3RWGqFO6sNAzCaO-qqaqGw,42,0,0,0
3SV-QEHpf32qeSj9N64djg,42,0,0,0
3SZ3-7Tk4GNo4UyI2ENE2g,42,0,0,0
3T-sEkytvMLFs03LDqWGUA,42,0.18154179,0.18154179,0
3U3hKB0CsGF-8T0oh5dWPA,42,0,0,0
3VFH-yuHU-G7-BlxX5W8BQ,42,0,0,0
3VL7MACAowyjclox32U-kw,42,0,0,0
3VpYwTpNhVS_eqOhCKr5wg,42,0,0,0
3VumqdFXXiacB901FIPZQw,42,0,0,0
3XlkocqX1OjcpWOuBL2Mqw,42,0,0,0
3Y3uIfrb7Fm6e0K1Tlyz_A,42,0,0,0
3ZcX6qJ94Fb5FY6eXup8ow,42,0,0,0
3ZhfLvGTckBFVroBHCcPUw,42,0,0,0
3ZtKlGT9UNCv0tqVsiimkg,42,0.099920907,0,-0.099920907
3_V4v5gtjopdZPSscwLlRg,42,0,0,0
3acN0RvVd8T_Nf8w1QfI2w,42,0,0,0
3agKxC3HL_vTFI6BqarcPw,42,0,0,0
3bNFtMOQ_3nnZRbxZKH4Kw,42,0,0,0
3bfphnJ-_4LHEfv5qGC_kQ,42,0,0,0
3c3uj4KIExrxmbSLOkzLWg,42,0.061173315,0.061173315,0
3cUs9CRvWwUWoDG6V0KMPA,42,0,0,0
3cr2LuEQqEasx7Kian2K0g,42,0,0,0
3eUcEEdRHebSlsmLrLDiZg,42,0,0,0
3fIMi3GS-ViSxphI0zsMPQ,42,0,0,0
3fPtmTeOaYft2WHULlK-7Q,42,0,0,0
3fY1y1qY4v9PhfI0-kIB8Q,42,0,0,0
3fj9Kn8fcSo5uC9QDklatw,42,0,0,0
3g2YNSLUivvxrWC2wkMtGA,42,0,0,0
3gwygoIpFMRgEEfvN29FeQ,42,0.22382465,0.21878348,-0.005041173
3gxsDhNyzutTeve4BSkS0w,42,0,0,0
3hMOnABGXZZdB5QMx1UbIQ,42,0,0,0
3havTvfd7TrNMS6ldiBn5w,42,0.044810432,0,-0.044810432
3hoDHJ9nE7H4oYH8dD6jgQ,42,0,0,0
3i8yEBUpbJ9RYBw80o0Tow,42,0,0,0
3jsMfjpVNHWzB5Kj15Wp8A,42,0,0,0
3kS7XYAikMjirCWKxu59UQ,42,0.041058779,0,-0.041058779
3kXfnV_qigA-jfF8hOeC0g,42,0,0,0
3lENadprD0twnQBxw78_xA,42,0,0,0
3lt493FvXxgNFWiIk7vA4g,42,0.44149241,0.39732201,-0.044170407
3mLb7phQpIc2UyK1kjUN3A,42,0.3065736,0.61314719,0.3065736
3mZdaLuQZ_bYnX7skcwi6w,42,0,0,0
3mwqzfJCBbYSi_0Tpc_Abg,42,0.091654028,0.08908027,-0.0025737577
3n0_L8nKX4LcQG1yF61wtA,42,0,0,0
3n5UEZtP96GBNpRXNF0QNA,42,0,0,0
3o5yKkqJf8q2R_BMu40z_g,42,0,0,0
3oKtLdAO138VHY8KTlpXuQ,42,0.22454263,0.22924436,0.0047017312
3pI0mFB4KkUEAtaxlM3YyA,42,0,0,0
3q9hEh1NJYbsHQn5Poc1cQ,42,0,0,0
3qkPmzCKpvyK_4z16uIVDA,42,0,0,0
3rerGCdKLos4n-R1l8UW6g,42,0,0,0
3sadxxZ_I-6I52aRft_S2w,42,0.33916021,0.33916021,0
3scNBFQq5YMwzuB7_eYmLQ,42,0.31086582,0.44830399,0.13743817
3u0j5YsLW8xh5He2kZKMAQ,42,0,0,0
3vhgB61xMkj5TzBvwzPTMw,42,0.13012668,0.39038005,0.26025337
3xtK6Iys7V4AHDau6SCxzw,42,0,0,0
3yhve4v4PPVYK_Sova9RrQ,42,0.46927873,0.29608191,-0.17319682
3zJG0wjSakIullurajeHOw,42,0,0,0
3z_lfmfHSbkgmq2RRNeedQ,42,0,0,0
4-JUrXMZzrVQHcdecYxQ5A,42,0,0,0
4-NM3_l9woeajDthJtZNxg,42,0,0,0
4-cD3XkmNIIiGiUFtfLN7A,42,0,0,0
41HIVLipEiCXpwtjTcYu4A,42,0,0,0
41S71ht01Q1QsZG5HX1BYQ,42,0,0,0
41VLcOKLZjxLjQJoK8PKOg,42,0.25,0,-0.25
41ufVYFZFiKYYumYuhz3vg,42,0,0,0
42ohTXck3pWdUzpkO3wTug,42,0,0,0
42sa04VhipyKIk-_e2VT4g,42,0,0,0
43qHjBGrqaR9a4UmN6a0aA,42,0,0,0
44HB8gAdtVf1AWZOcOxjzA,42,0,0,0
44gLvK0zs6PCrl85da_2og,42,0,0,0
455OhgCwjroXtZzwa-KI8Q,42,0,0,0
45MBfItHUH17HZuM78XyhA,42,0,0,0
45apTGPysFkMNlbG17Zj9w,42,0,0,0
45rnndQATVQNb4bogKoblA,42,0,0,0
46Wi08T5D3phf3SMgi7U3w,42,0.090928031,0.070755761,-0.02017227
499ssqzO13m_GFXD0W9G_w,42,0,0,0
49jFqfV0sHD8jrU7pKIQXA,42,0,0,0
49sNJ1cHVRW4ao2tAUL9Ng,42,0,0.084790051,0.084790051
49xgwHw7dxPWFLlgOt7LJQ,42,0,0,0
4A-FWiR3u-l6qHPO1YUP6Q,42,0,0,0
4AOchnqKBnF-ivpq9CsYkw,42,0,0,0
4AWL_QjOluYiaSgV75bJbQ,42,0,0,0
4B-ndSrQTd5aBuFlR64siw,42,0,0,0
4BDz8a81CWt3N04SKEXcyA,42,0.24630239,0.39038005,0.14407766
4BSKXV3QMeDQKqoOthvZng,42,0,0,0
4CHHUotGBbpa4r64VngCXA,42,0,0,0
4CXx8wj1c74qdXWE4ER1UA,42,0,0,0
4DJJq1Lhv3jgdjahshmJvw,42,0,0,0
4DYxTfx4BszdCqSJz964bg,42,0,0,0
4Dbvt8vBymZCCavVAWzBIA,42,0,0,0
4Dg8tpKaLawS4id2SQ2Afg,42,0.16976104,0.39806285,0.22830181
4DkhJhJMchEan4stdmah8w,42,0.066513772,0.14115835,0.07464458
4EXv_hr3cv4omE6m_uJdwQ,42,0,0,0
4EtkkiciXXs6MuC3VkxR6w,42,0,0,0
4FBaoFT-UGwCzxSqWXvvfg,42,0,0,0
4GVtLpaB_PCXyvXd5ZQjGw,42,0,0,0
4GYfcO_TCGDkdy2SSWrwRw,42,0.46927873,0.29608191,-0.17319682
4HidorB-37SNM-g4K6VVeg,42,0,0,0
4HwrNPfMoSAiRqgzPr4xRw,42,0,0,0
4I0CNcNYC64DzlP97I6stA,42,0,0,0
4I365gvkybJrwTMfeBTyIQ,42,0,0,0
4IF-Ce1LinCQn_lvWIPipg,42,0,0,0
4IuB0IsFVE92JkHiqwZlOg,42,0,0,0
4JDYZlDoJ14-d2JFxZDC6Q,42,0,0,0
4JZDZ_ENOGWH1VK-UWtghw,42,0,0,0
4Jsmb92lYx8Djk4QBk6aXA,42,0,0,0
4KIGyEVFMUENA0NLkqlKlw,42,0,0,0
4KV_ptAjl4xFO6Y3Rpa3MA,42,0,0,0
4K_kA9Q110MnQxwqjndWaw,42,0,0,0
4Kd0Hocgrnx_Sil9n33NYw,42,0,0,0
4LKSAkQVGQWy2ejoshPm9A,42,0,0,0
4LMZ9E_gCW-937KqG2NkkA,42,0,0,0
4Lg7UMoLw0dKcVWVjSa3Iw,42,0,0,0
4MPObGw2gqQFDqZYgglkzg,42,0,0,0
4MfK0xK0RHmZU70zrpXG_Q,42,0,0,0
4N1fN0kaGVQuYPg1P8U5uQ,42,0,0,0
4N5SIQ1CkO023k100hXUZA,42,0,0.11253889,0.11253889
4N8R-1EkUCcCHIzkEodTsw,42,0,0,0
4O9tKXW-DS8Amo2hYNf40g,42,0,0,0
4OCKtej61Tn-oZUszCTPxA,42,0,0,0
4P0BiA66DSUXF4ilhYAiTw,42,0,0,0
4PN-defKNdm6JQXrOWvO6w,42,0,0,0
4RMsC2EKHOrOZfwys-Wj2w,42,0,0,0
4SiEqgp-g7RauA4_ONj-4w,42,0.55314647,0.55314647,0
4Tp8wNiFCa4U_sSfcgQtbg,42,0.48867512,0.28606043,-0.20261469
4UAqdgiCe1jwI1IQl96MIA,42,0,0,0
4VLoLOArsAVdLEwc5Kq5rQ,42,0,0,0
4VrIZu0XAJHFNhA7nPDhYg,42,0,0,0
4WAEZS6rEbKwN6q-U_PGoA,42,0,0,0
4WHitFIWTTmj8gE--7GyoA,42,0.039621067,0.038384638,-0.0012364289
4W_LEF3rzYwLnQcRwnkEJw,42,0,0,0
4X4C16S-3OQCNe3gnqkXlw,42,0,0.069572982,0.069572982
4XF-rv-tDWKh89B3o-hBZw,42,0,0,0
4XQtil8v5xsXNndM2_Zh_g,42,0.078474282,0.086810776,0.008336494
4Yc_9ZQcTDJebWtF-HiMqw,42,0,0,0
4_-zkpjAEtIUHNd8tZbb4g,42,0,0,0
4_IJKLhoyof73pvRal4Exw,42,0.35256832,0.37136561,0.018797284
4_h5AwPKPkv3J9CL7E5x2w,42,0,0,0
4_zR04rocURsB40lGDoVnA,42,0,0,0
4aMXPlufEmRgTxE2NGrQXw,42,0,0,0
4ay-fdVks5WMerYL_htkGQ,42,0.16716045,0.2173132,0.050152744
4bP86EzvAa0sfaxrYW5_BA,42,0,0,0
4be_EsjoZWEzugy0JgjuKA,42,0,0,0
4dT9tzwPvpFEWk1iHLl-rA,42,0,0,0
4fTm8qhzNnSXYHugs-Jcrw,42,0,0,0
4gYZYVb-i7bZSv8qQt1GlQ,42,0,0,0
4g_jqcFM46xbHGkGbsRgHQ,42,0.20560135,0.1208113,-0.084790051
4gkfvEF5pGgid_60MjJ1fQ,42,0,0,0
4hjM4P6RhbBdEsh8nVaHpg,42,0,0,0
4ix7NQyuXCmYT1sfblfbJw,42,0,0,0
4jO-xw8LGjAViH9JAcHx0g,42,0,0,0
4jqSryBOZsomgAUh29EZ5Q,42,0.2043824,0,-0.2043824
4k1PXqrjXFnmRDvi1iBYUQ,42,0,0,0
4k43P1zuES57ewaGC4jYjg,42,0,0,0
4k9VgRgRdmxTT_cbqV-QhA,42,0,0,0
4kjVKQhMJKdlasEkn_Nkxw,42,0,0,0
4lM4kr2y23ywPMrrLfB43A,42,0,0,0
4lXwcTkAaoZoO17y9eOljQ,42,0.35327303,0.34777923,-0.0054937993
4lgNdeFeiCPxaC-196pC5Q,42,1,1,0
4lmQO9v2FlEWDuUry9XoiA,42,0,0,0
4lqCq74yhXJ_bgYbcn2IiQ,42,0,0,0
4lqjXCeksMZcLcXCJSRqVA,42,0,0,0
4mKoJ7dUrfdczKjvcOzMdg,42,0,0,0
4mrT5PzEYZymN_lyxEU1cA,42,0,0,0
4nTTGHn5a1L6Gsa0LWFpcg,42,0,0,0
4nXQzv_tLNgwBaNnvUpxpg,42,0,0,0
4oWWLIkmXjZc9-NNz3UvUQ,42,0,0,0
4pVTrtvhp4yFftyR0ZqsPw,42,0,0,0
4pntxnXXeIc-OMg5KcTRTQ,42,0,0,0
4q3S_sR4fcbAkTTb7uUpFg,42,0,0,0
4r866gIgHh8X3KJrZSTLnA,42,0,0,0
4rrK8opMym8ZsiaasWYpww,42,0,0,0
4s3yFhYWsgZW2xdMI6uDSA,42,0.45321561,0.4675412,0.014325593
4tnd3k-foRbvHLNCHVUEdA,42,0.29608191,0.46927873,0.17319682
4u8zZaT5m7nO1WazdKA2sw,42,0,0,0
4unp9dgjcponPNomnQU3bg,42,0,0,0
4vkPNmjOIjYAjq6WOHFGFw,42,0,0,0
4vrgIhNt7AVdvJma6xUmCQ,42,0,0,0
4vtcLKnGlKvvVbSo1i-u5Q,42,0,0,0
4wTO4_ngs0o_1OFfAHOwxA,42,0.12325584,0,-0.12325584
4xIt8GPs65e6clbyIa020w,42,0.61314719,0.61314719,0
4xLrpjH7-tCsprlNFpmCeQ,42,0,0,0
4x_lfo487qKjO3vbboZeMw,42,0,0,0
4xudantfMxLy1l5G1tWGnw,42,0,0,0
4y4RZcCfzOWNBAfNjSbHhw,42,0.088877923,0,-0.088877923
4y5ZrSMHFw83OFV7hQBndQ,42,0,0,0
4zu7xA2uDDVnnjeZSOQblw,42,0,0,0
4zvowGl1auvc_Jx1lRmGAA,42,0,0,0
5-55tTYaTJWzozVL96IqCw,42,0,0,0
5-D0Fvps-RH8aAQvWwsz-Q,42,0,0,0
5-QjplGCcD6H2xL7h7zMJA,42,0,0,0
5-sOJeMcqFAZryzfndKvHA,42,0,0,0
508Y2A3yYQOyGaMDUYFXQQ,42,0.2529427,0.15958908,-0.093353626
50Eb23aaJQs2yzTbJ-Q7XA,42,0,0,0
50vAjRE16GmbxzsXOdJuhw,42,0.28016905,0.27381434,-0.0063547135
522M-weF78TSm8yOi6MtBA,42,0,0,0
52Bgnha6omTTVxr-8qDV8A,42,0,0,0
52R1k6G03m8ES7N1rXiB1Q,42,0.31768542,0.2529427,-0.064742715
53Df3xUW6nRkiFatSVdLVw,42,0,0,0
53oQWFixs7U8N5s3uzePYQ,42,0,0,0
53qzkwfeWYe3WqIrBxYC-w,42,0.1934264,0,-0.1934264
54EqbQnqaTDxlLxdx-A0Ag,42,0.46927873,0.46927873,0
54s6FuSZNI2k8t5WqyGr1g,42,0,0,0
54wHjVLFsYt9ksGkyNOM-g,42,0,0,0
55E99HsnSiOWULc6HCjC1g,42,0,0,0
55fCofuKVb7XP3newzmX3w,42,0.31279252,0.29168562,-0.021106898
55qqRv6iwYXCMyCpYIC4GQ,42,0,0,0
55rGLCUo62yb-LwqL_CX9w,42,0,0.14434031,0.14434031
56GGfi83bWtNIThBNOaBWA,42,0.63092975,0.26264954,-0.36828022
57a4rVQ2Po6csI7VxBEjGA,42,0,0,0
58Jb1re0r9Sk0IKJyCQjag,42,0,0,0
58WMES34TzBpMXxUVmKeqg,42,0,0,0
58b7dl028bfG1xBEjgH5Ow,42,0,0,0
590n3_2wj7xIPBzw8ogXTg,42,0,0,0
5AWxeQ_aOZgP541WcwEW4A,42,0,0,0
5B6G228jKEYh83zrIQwTIg,42,0,0,0
5BcHiekf8vqEka35NcoW5g,42,1,0.63092975,-0.36907025
5CbTPG6rukq0_3MJ-HwZkg,42,0,0,0
5CfRj0dIV1EPlarQ8oeh4w,42,0.08908027,0.10699313,0.017912862
5Cp6MX8pn9MzsD559QpVfA,42,0,0,0
5CpIu_UkdVfrri5t2nKBnQ,42,0,0,0
5DFAq-cfv88eZEW-6Nm89A,42,0,0,0
5DnrwaETQg7l0c7OS9bJ9A,42,0,0,0
5Ep5HPakBPrSljrsrsGk0g,42,0,0,0
5EpC5U_KOXQDrN7h9NbcVw,42,0,0,0
5ExUun4n-8gIo3kh2d5k_Q,42,0,0,0
5FSBYzv_fErCQ0xnEuzYYw,42,0,0,0
5GLB61xLOP6T-pNsr7rslg,42,0.11611296,0,-0.11611296
5H3Iva0zn5W7vF2zSu69vg,42,0,0,0
5HmK6riLkciM0Xxo1ycNTg,42,0,0,0
5I5_-TXF6U0z_rnxFKx1FA,42,0.22009177,0.22009177,0
5IDOHpkKaD5JqhoPCa1Csw,42,0,0,0
5J0HQKKHrqKF6ac4naU2EQ,42,0,0,0
5J9N4ol0ho5_oDB7x4JrKg,42,0,0,0
5Jb3fPiUm8ttsvrVlpeSfw,42,0,0,0
5LtOwl4pMb6d9ozE-XULoA,42,0,0,0
5Lw9vZhqUYECMgEy0t4_Dw,42,0,0,0
5McsFQqNIp_7ludsWRWsqg,42,0,0,0
5OpYqBPvnAGDxEgbFGrq7w,42,0.047209983,0,-0.047209983
5Pt_oa6luvFFUCs8SIN79A,42,0.12325584,0.15642624,0.033170403
5PyfIcmMjFFDHohr1jNOgg,42,0,0,0
5RtdJqGTrVqI5v5qiSayfw,42,0,0,0
5SIS2wal6jpOAY0zi6g19Q,42,0,0,0
5SKqQa8vE5tGeB8qm4YTOA,42,0,0,0
5SLUfFWOTLDzYxrEvzeudA,42,0,0,0
5TE19zTjTIPq1HANACN7sw,42,0.19519002,0.19519002,0
5TlzxKF_jPY2v8YVrye-FQ,42,0,0,0
5VQiGL3Kf-jVkOFLU6nuHw,42,0,0,0
5VVWJDnBzf__QibgQtubwA,42,0.38685281,0.38685281,0
5WlgxTxnsFHAEuJhnFvMXg,42,0,0,0
5WwdKJhYGXMKYM2s-C5vMw,42,0,0,0
5WxSSfiFyHlAtYQBDUy9NA,42,0,0,0
5X9op_99I_b1VlsrkzsgAw,42,0,0,0
5XPhGgEQ0W3WUDrdPfFdHA,42,0,0,0
5XV9WW2XEe1ygix8a4NLTQ,42,0,0,0
5XpARg5ldsmNK8iZHRYAHw,42,0,0,0
5YGpTtEFfM9um0ibHAVmtQ,42,0.39038005,0.39038005,0
5YH_jb-RPeNPqrI2lmUOdg,42,0,0,0
5YYrF7jZmu7BKz-mOTdFBA,42,0,0,0
5Y_FBF1nSseDwNmwBsXX3g,42,0,0,0
5Yi2xQ51bh7l5TOe682BCg,42,0,0,0
5ZafgSpqedIa1UgvvRm5Lw,42,0,0,0
5Zb9rPNpvX_bC3wLyD0ECA,42,0,0,0
5_Qa9AZMLz0G0KBIhlIYiQ,42,0,0,0
5_wNoMq75kbYm_54Y71j2Q,42,0,0,0
5a-3jw_SxqpVjL2C65lslA,42,0,0,0
5aVByErCyBwi-cnx_iEJmg,42,0,0,0
5bUMxHvLMIK2pfy9ftRkBg,42,0,0,0
5blTaqGp7uLph8qExpRYWw,42,0,0,0
5brVyYOgkbT_ibCUrxoRiQ,42,0.032864971,0,-0.032864971
5c1WuTtNJhjdK4b2dHoDlg,42,0,0,0
5cBooky8Y5_q5FV2zK-hPg,42,0,0,0
5cFT89ikb3Ss1JQyVaP2wA,42,0,0,0
5cjRF9eGf-HcD0RNL6On3Q,42,0,0.094606347,0.094606347
5dAxVCq99MuG5DrBRMt78A,42,0,0,0
5eUM1KPzCsUueySZCOKeuw,42,0,0,0
5eiLUiKhnbVteCkqKGYl8Q,42,0,0,0
5f4UjxbMJwTPgmrHsB4DSg,42,0.1934264,0.38685281,0.1934264
5fVIFUqCfVeEgojuJBiOEQ,42,0,0,0
5g02bNEK3VnHLItKMCFGMQ,42,0,0,0
5g4txQ-lQ1EfmKgV-QIAtQ,42,0,0,0
5gQi2KTmdCvJSVkBRLIKvQ,42,0.094606347,0.1208113,0.026204956
5gn4jRNfbEmiX0p8U93qrg,42,0,0,0
5gw-M3x7jza_C3dck-1Z3Q,42,0,0,0
5h2o8drV5RRB1fdj5O-Vuw,42,0,0,0
5h9JA231vPilNAIjHxwGng,42,0.27894295,0.27023815,-0.0087047912
5hh180xTIOfRx_skElgEjQ,42,0,0,0
5j1P0jfbD-VYjxVkDpnR0Q,42,0,0,0
5jKScvMqxW_rzd0D8xgX1A,42,0.065452645,0.11068295,0.045230304
5jgeOE9JZkJbH6chCKSGlg,42,0,0,0
5jvSJHESav3c7VOgH0aTaA,42,0,0,0
5k4Y96ng_Ezk2cXrvXIPPw,42,0,0,0
5kZvUX8-rvTvoEaK5gB5CQ,42,0,0,0
5kcLlhJPLJL_GLwrAdbZAA,42,0.13118739,0.13118739,0
5kgthUq99HUkjy-CHA18OQ,42,0,0,0
5l83SrNyEylo5AhHM2dv9Q,42,0,0,0
5lXLfyND3naSNHEuiHsjmw,42,0,0,0
5m8JqK9RL7Ycrf7dd5EQ7Q,42,0,0,0
5mDIRahyGnC6nL7a__gZSg,42,0,0,0
5mLJGjgGq8JBBIQLkNfl1w,42,0,0,0
5m_IbLkCnC451cURfLjCtA,42,0,0,0
5mkncwQfS4_0n-vIjQ1oLA,42,0,0,0
5nVEsoRiuqW5dioO54vfqw,42,0,0,0
5nd9UFG5AY_PEsUYZoCKJg,42,0,0,0
5nsmVnwkxaO_JsxvmDN58A,42,0,0,0
5o3aRW06uVh6Mowaxt9S6g,42,0,0,0
5p79-cmKidiK2xcZm2OArg,42,0,0,0
5pkLT9SvOrumAJwfWtL4Fg,42,0,0,0
5rHxypZXthrCWgJOri9xow,42,0,0,0
